customer_id,last_purchase_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_string,rfm_total,segment
16079,2011-11-23 12:48:00,16,1,1352.00,4,4,4,444,12,Champions
17700,2011-11-23 11:51:00,16,1,2534.64,4,5,5,455,14,Champions
15901,2011-11-23 12:43:00,16,1,363.88,4,2,2,422,8,New Customers
15916,2011-11-23 13:46:00,16,1,1528.09,4,4,4,444,12,Champions
15253,2011-11-23 16:22:00,16,1,918.20,4,3,3,433,10,Loyal Customers
14790,2011-11-23 09:28:00,16,1,745.06,4,3,3,433,10,Loyal Customers
16653,2011-11-23 14:51:00,16,1,1212.66,4,4,4,444,12,Champions
17034,2011-11-23 15:14:00,16,1,745.52,4,3,3,433,10,Loyal Customers
13899,2011-11-23 13:40:00,16,1,388.52,4,2,2,422,8,New Customers
14581,2011-11-23 12:39:00,16,1,138.60,4,1,1,411,6,New Customers
15393,2011-11-23 16:48:00,16,1,231.86,4,1,1,411,6,New Customers
13502,2011-11-23 10:39:00,16,1,292.00,4,2,2,422,8,New Customers
16660,2011-11-23 14:53:00,16,1,1267.65,4,4,4,444,12,Champions
16066,2011-11-23 11:54:00,16,1,1521.87,4,4,4,444,12,Champions
13139,2011-11-23 13:54:00,16,1,5064.94,4,5,5,455,14,Champions
12948,2011-11-23 17:10:00,16,1,2064.95,4,5,5,455,14,Champions
12452,2011-11-23 10:28:00,16,1,430.57,4,2,2,422,8,New Customers
16343,2011-11-23 17:45:00,16,1,370.48,4,2,2,422,8,New Customers
13174,2011-11-23 14:35:00,16,1,2817.03,4,5,5,455,14,Champions
13018,2011-11-23 13:28:00,16,1,7277.70,4,5,5,455,14,Champions
12557,2011-11-23 16:59:00,16,1,11990.96,4,5,5,455,14,Champions
18084,2011-11-23 13:57:00,16,1,90.48,4,1,1,411,6,New Customers
17685,2011-11-23 11:36:00,16,1,3191.53,4,5,5,455,14,Champions
16900,2011-11-23 10:32:00,16,1,887.11,4,3,3,433,10,Loyal Customers
13650,2011-11-23 12:22:00,16,1,1836.34,4,4,4,444,12,Champions
16020,2011-11-23 11:18:00,16,1,851.01,4,3,3,433,10,Loyal Customers
14744,2011-11-23 12:51:00,16,1,1099.98,4,4,4,444,12,Champions
17410,2011-11-23 15:46:00,16,1,1214.72,4,4,4,444,12,Champions
16670,2011-11-23 09:34:00,16,1,4095.90,4,5,5,455,14,Champions
17422,2011-11-23 13:27:00,16,1,1979.37,4,4,4,444,12,Champions
13350,2011-11-23 16:33:00,16,1,979.12,4,4,4,444,12,Champions
14336,2011-11-23 11:40:00,16,1,1614.91,4,4,4,444,12,Champions
12757,2011-11-24 12:30:00,15,1,7857.10,4,5,5,455,14,Champions
16189,2011-11-24 11:47:00,15,1,215.48,4,1,1,411,6,New Customers
12476,2011-11-24 12:40:00,15,1,6816.42,4,5,5,455,14,Champions
15270,2011-11-24 09:24:00,15,1,2379.49,4,5,5,455,14,Champions
13207,2011-11-24 14:52:00,15,1,250.26,4,2,2,422,8,New Customers
15953,2011-11-24 15:32:00,15,1,1659.38,4,4,4,444,12,Champions
14805,2011-11-24 16:20:00,15,1,554.65,4,3,3,433,10,Loyal Customers
17458,2011-11-24 13:01:00,15,1,316.50,4,2,2,422,8,New Customers
17345,2011-11-24 15:03:00,15,1,537.74,4,3,3,433,10,Loyal Customers
14539,2011-11-24 09:50:00,15,1,537.48,4,3,3,433,10,Loyal Customers
17133,2011-11-24 12:27:00,15,1,4892.24,4,5,5,455,14,Champions
16566,2011-11-24 16:34:00,15,1,614.66,4,3,3,433,10,Loyal Customers
13588,2011-11-24 10:42:00,15,1,2478.95,4,5,5,455,14,Champions
14709,2011-11-24 15:41:00,15,1,4921.04,4,5,5,455,14,Champions
17767,2011-11-24 14:42:00,15,1,271.20,4,2,2,422,8,New Customers
15594,2011-11-24 08:53:00,15,1,1771.78,4,4,4,444,12,Champions
14987,2011-11-24 09:59:00,15,1,326.40,4,2,2,422,8,New Customers
15632,2011-11-24 09:51:00,15,1,3285.31,4,5,5,455,14,Champions
16616,2011-11-24 16:31:00,15,1,500.42,4,3,3,433,10,Loyal Customers
12937,2011-11-24 15:05:00,15,1,1504.27,4,4,4,444,12,Champions
13638,2011-11-24 10:38:00,15,1,122.64,4,1,1,411,6,New Customers
16885,2011-11-24 13:40:00,15,1,471.51,4,2,2,422,8,New Customers
12709,2011-11-24 15:38:00,15,1,9736.52,4,5,5,455,14,Champions
14591,2011-11-24 13:57:00,15,1,1447.14,4,4,4,444,12,Champions
17516,2011-11-24 16:51:00,15,1,768.08,4,3,3,433,10,Loyal Customers
15858,2011-11-24 12:48:00,15,1,1438.85,4,4,4,444,12,Champions
17228,2011-11-24 10:24:00,15,1,1906.09,4,4,4,444,12,Champions
14277,2011-11-24 15:01:00,15,1,4216.20,4,5,5,455,14,Champions
15034,2011-11-24 12:11:00,15,1,4308.61,4,5,5,455,14,Champions
16824,2011-11-24 12:38:00,15,1,460.64,4,2,2,422,8,New Customers
15502,2011-11-24 12:48:00,15,1,10384.93,4,5,5,455,14,Champions
17139,2011-11-24 10:12:00,15,1,10668.47,4,5,5,455,14,Champions
13277,2011-11-24 09:21:00,15,1,258.40,4,2,2,422,8,New Customers
18188,2011-11-24 16:46:00,15,1,2001.04,4,4,4,444,12,Champions
16173,2011-11-24 10:53:00,15,1,1418.32,4,4,4,444,12,Champions
14756,2011-11-24 18:13:00,15,1,738.96,4,3,3,433,10,Loyal Customers
16157,2011-11-24 11:41:00,15,1,656.69,4,3,3,433,10,Loyal Customers
17727,2011-11-24 17:06:00,15,1,1060.25,4,4,4,444,12,Champions
18130,2011-11-24 14:40:00,15,1,1059.39,4,4,4,444,12,Champions
15482,2011-11-24 10:46:00,15,1,11054.96,4,5,5,455,14,Champions
18184,2011-11-24 15:28:00,15,1,49.80,4,1,1,411,6,New Customers
15428,2011-11-24 16:54:00,15,1,93.78,4,1,1,411,6,New Customers
13995,2011-11-24 14:22:00,15,1,1393.69,4,4,4,444,12,Champions
17975,2011-11-24 13:27:00,15,1,4488.81,4,5,5,455,14,Champions
12388,2011-11-24 12:30:00,15,1,2780.66,4,5,5,455,14,Champions
14607,2011-11-24 10:35:00,15,1,16569.50,4,5,5,455,14,Champions
17096,2011-11-24 15:01:00,15,1,1022.13,4,4,4,444,12,Champions
13719,2011-11-24 15:26:00,15,1,1041.68,4,4,4,444,12,Champions
15725,2011-11-24 14:51:00,15,1,415.25,4,2,2,422,8,New Customers
17323,2011-11-24 17:29:00,15,1,921.07,4,3,3,433,10,Loyal Customers
15005,2011-11-24 12:25:00,15,1,6316.57,4,5,5,455,14,Champions
16609,2011-11-24 13:32:00,15,1,5493.46,4,5,5,455,14,Champions
16482,2011-11-24 12:33:00,15,1,220.62,4,1,1,411,6,New Customers
17247,2011-11-24 15:21:00,15,1,282.19,4,2,2,422,8,New Customers
16570,2011-11-24 17:02:00,15,1,3738.40,4,5,5,455,14,Champions
12421,2011-11-24 09:07:00,15,1,807.04,4,3,3,433,10,Loyal Customers
17671,2011-11-24 12:21:00,15,1,1572.71,4,4,4,444,12,Champions
18161,2011-11-24 16:40:00,15,1,1618.69,4,4,4,444,12,Champions
16668,2011-11-24 17:43:00,15,1,306.72,4,2,2,422,8,New Customers
12494,2011-11-24 09:34:00,15,1,1246.10,4,4,4,444,12,Champions
16596,2011-11-24 10:02:00,15,1,250.15,4,1,1,411,6,New Customers
12705,2011-11-24 13:17:00,15,1,6868.29,4,5,5,455,14,Champions
17562,2011-11-25 14:21:00,14,1,1122.38,4,4,4,444,12,Champions
15134,2011-11-25 08:55:00,14,1,1387.99,4,4,4,444,12,Champions
18172,2011-11-25 11:12:00,14,1,7561.68,4,5,5,455,14,Champions
17385,2011-11-25 11:02:00,14,1,261.11,4,2,2,422,8,New Customers
12620,2011-11-25 10:20:00,14,1,1339.41,4,4,4,444,12,Champions
14946,2011-11-25 13:33:00,14,1,100.90,4,1,1,411,6,New Customers
17302,2011-11-25 09:36:00,14,1,1135.63,4,4,4,444,12,Champions
12681,2011-11-25 11:33:00,14,1,13787.54,4,5,5,455,14,Champions
13978,2011-11-25 11:36:00,14,1,196.79,4,1,1,411,6,New Customers
13579,2011-11-25 08:41:00,14,1,467.04,4,2,2,422,8,New Customers
16327,2011-11-25 13:23:00,14,1,3844.22,4,5,5,455,14,Champions
12438,2011-11-25 13:28:00,14,1,2906.85,4,5,5,455,14,Champions
13048,2011-11-25 13:23:00,14,1,1835.91,4,4,4,444,12,Champions
13050,2011-11-25 09:18:00,14,1,5836.86,4,5,5,455,14,Champions
15737,2011-11-25 11:21:00,14,1,1205.12,4,4,4,444,12,Champions
15117,2011-11-25 08:12:00,14,1,1551.78,4,4,4,444,12,Champions
16814,2011-11-25 13:27:00,14,1,6509.10,4,5,5,455,14,Champions
14710,2011-11-25 14:53:00,14,1,606.13,4,3,3,433,10,Loyal Customers
13525,2011-11-25 12:01:00,14,1,628.78,4,3,3,433,10,Loyal Customers
15186,2011-11-25 14:58:00,14,1,411.41,4,2,2,422,8,New Customers
16856,2011-11-25 08:59:00,14,1,35.40,4,1,1,411,6,New Customers
14966,2011-11-25 12:20:00,14,1,191.32,4,1,1,411,6,New Customers
15473,2011-11-25 15:15:00,14,1,1771.20,4,4,4,444,12,Champions
13332,2011-11-25 13:30:00,14,1,350.90,4,2,2,422,8,New Customers
17813,2011-11-25 16:13:00,14,1,1770.88,4,4,4,444,12,Champions
17624,2011-11-25 10:52:00,14,1,843.48,4,3,3,433,10,Loyal Customers
15872,2011-11-25 11:55:00,14,1,360.93,4,2,2,422,8,New Customers
15793,2011-11-25 09:31:00,14,1,965.61,4,4,4,444,12,Champions
13149,2011-11-25 13:09:00,14,1,1676.06,4,4,4,444,12,Champions
16719,2011-11-25 09:27:00,14,1,1790.42,4,4,4,444,12,Champions
17557,2011-11-25 12:57:00,14,1,541.46,4,3,3,433,10,Loyal Customers
15382,2011-11-25 10:58:00,14,1,5955.71,4,5,5,455,14,Champions
12531,2011-11-25 11:12:00,14,1,125.22,4,1,1,411,6,New Customers
13184,2011-11-25 12:02:00,14,1,1701.29,4,4,4,444,12,Champions
13437,2011-11-25 14:00:00,14,1,3408.06,4,5,5,455,14,Champions
14111,2011-11-25 13:44:00,14,1,692.85,4,3,3,433,10,Loyal Customers
14703,2011-11-25 09:23:00,14,1,318.17,4,2,2,422,8,New Customers
17329,2011-11-25 14:24:00,14,1,523.11,4,3,3,433,10,Loyal Customers
17348,2011-11-25 11:25:00,14,1,1159.52,4,4,4,444,12,Champions
13589,2011-11-25 12:10:00,14,1,379.65,4,2,2,422,8,New Customers
17236,2011-11-27 12:00:00,12,1,916.13,4,3,3,433,10,Loyal Customers
18001,2011-11-27 16:02:00,12,1,417.23,5,2,2,522,9,New Customers
16923,2011-11-27 13:00:00,12,1,7247.61,5,5,5,555,15,Champions
17885,2011-11-27 14:40:00,12,1,190.19,5,1,1,511,7,New Customers
16005,2011-11-27 13:47:00,12,1,615.39,5,3,3,533,11,Loyal Customers
15009,2011-11-27 13:35:00,12,1,1261.78,5,4,4,544,13,Champions
18156,2011-11-27 12:24:00,12,1,734.94,5,3,3,533,11,Loyal Customers
14093,2011-11-27 16:27:00,12,1,442.85,5,2,2,522,9,New Customers
15747,2011-11-27 12:26:00,12,1,974.04,5,4,4,544,13,Champions
15436,2011-11-27 16:05:00,12,1,1122.53,5,4,4,544,13,Champions
18145,2011-11-27 11:22:00,12,1,2861.55,5,5,5,555,15,Champions
17365,2011-11-27 12:13:00,12,1,4801.56,5,5,5,555,15,Champions
15987,2011-11-27 15:38:00,12,1,1451.28,5,4,4,544,13,Champions
15555,2011-11-27 16:19:00,12,1,4805.17,5,5,5,555,15,Champions
14577,2011-11-27 12:47:00,12,1,859.71,5,3,3,533,11,Loyal Customers
17812,2011-11-27 11:47:00,12,1,732.16,5,3,3,533,11,Loyal Customers
16942,2011-11-27 12:40:00,12,1,1920.59,5,4,4,544,13,Champions
17864,2011-11-27 11:15:00,12,1,597.50,5,3,3,533,11,Loyal Customers
16983,2011-11-27 12:10:00,12,1,1931.25,5,4,4,544,13,Champions
13610,2011-11-27 15:38:00,12,1,1131.88,5,4,4,544,13,Champions
17231,2011-11-27 15:18:00,12,1,3174.32,5,5,5,555,15,Champions
14954,2011-11-27 14:30:00,12,1,336.17,5,2,2,522,9,New Customers
17411,2011-11-27 14:25:00,12,1,778.94,5,3,3,533,11,Loyal Customers
13571,2011-11-27 10:47:00,12,1,2092.32,5,5,5,555,15,Champions
17068,2011-11-27 13:14:00,12,1,4552.14,5,5,5,555,15,Champions
17595,2011-11-27 16:08:00,12,1,388.79,5,2,2,522,9,New Customers
15054,2011-11-27 15:02:00,12,1,302.10,5,2,2,522,9,New Customers
18112,2011-11-27 14:43:00,12,1,352.69,5,2,2,522,9,New Customers
13991,2011-11-27 16:18:00,12,1,855.97,5,3,3,533,11,Loyal Customers
15351,2011-11-27 12:52:00,12,1,1960.11,5,4,4,544,13,Champions
15861,2011-11-27 15:59:00,12,1,3165.36,5,5,5,555,15,Champions
16877,2011-11-27 13:47:00,12,1,853.72,5,3,3,533,11,Loyal Customers
15514,2011-11-27 14:40:00,12,1,4139.46,5,5,5,555,15,Champions
13546,2011-11-27 14:50:00,12,1,626.99,5,3,3,533,11,Loyal Customers
14878,2011-11-27 11:15:00,12,1,1485.54,5,4,4,544,13,Champions
13782,2011-11-27 11:54:00,12,1,912.00,5,3,3,533,11,Loyal Customers
17769,2011-11-27 11:18:00,12,1,3997.98,5,5,5,555,15,Champions
13064,2011-11-27 12:31:00,12,1,1119.49,5,4,4,544,13,Champions
16024,2011-11-27 13:26:00,12,1,251.24,5,2,2,522,9,New Customers
13232,2011-11-27 10:39:00,12,1,1357.60,5,4,4,544,13,Champions
16407,2011-11-27 11:05:00,12,1,2126.93,5,5,5,555,15,Champions
14859,2011-11-27 11:18:00,12,1,1353.74,5,4,4,544,13,Champions
15540,2011-11-28 13:51:00,11,1,213.30,5,1,1,511,7,New Customers
14597,2011-11-28 13:13:00,11,1,883.15,5,3,3,533,11,Loyal Customers
12906,2011-11-28 09:55:00,11,1,2919.81,5,5,5,555,15,Champions
14290,2011-11-28 14:02:00,11,1,2314.65,5,5,5,555,15,Champions
13389,2011-11-28 14:01:00,11,1,797.96,5,3,3,533,11,Loyal Customers
12660,2011-11-28 13:26:00,11,1,245.10,5,1,1,511,7,New Customers
12657,2011-11-28 15:47:00,11,1,1643.18,5,4,4,544,13,Champions
16347,2011-11-28 13:14:00,11,1,887.65,5,3,3,533,11,Loyal Customers
13030,2011-11-28 14:30:00,11,1,799.48,5,3,3,533,11,Loyal Customers
13758,2011-11-28 11:11:00,11,1,3190.55,5,5,5,555,15,Champions
13914,2011-11-28 10:35:00,11,1,626.45,5,3,3,533,11,Loyal Customers
15601,2011-11-28 15:15:00,11,1,6776.56,5,5,5,555,15,Champions
13196,2011-11-28 13:54:00,11,1,1797.78,5,4,4,544,13,Champions
14480,2011-11-28 16:35:00,11,1,279.05,5,2,2,522,9,New Customers
15022,2011-11-28 12:35:00,11,1,905.04,5,3,3,533,11,Loyal Customers
15714,2011-11-28 11:26:00,11,1,330.88,5,2,2,522,9,New Customers
17852,2011-11-28 12:36:00,11,1,114.34,5,1,1,511,7,New Customers
14741,2011-11-28 08:48:00,11,1,1400.34,5,4,4,544,13,Champions
17988,2011-11-28 11:00:00,11,1,201.12,5,1,1,511,7,New Customers
12668,2011-11-28 10:56:00,11,1,3807.15,5,5,5,555,15,Champions
13188,2011-11-28 15:28:00,11,1,114.60,5,1,1,511,7,New Customers
14215,2011-11-28 12:19:00,11,1,1789.72,5,4,4,544,13,Champions
17739,2011-11-28 09:12:00,11,1,2791.35,5,5,5,555,15,Champions
15561,2011-11-28 11:07:00,11,1,800.59,5,3,3,533,11,Loyal Customers
13115,2011-11-28 12:38:00,11,1,2294.78,5,5,5,555,15,Champions
17237,2011-11-28 15:02:00,11,1,314.69,5,2,2,522,9,New Customers
13258,2011-11-28 09:31:00,11,1,698.58,5,3,3,533,11,Loyal Customers
15511,2011-11-28 09:43:00,11,1,909.23,5,3,3,533,11,Loyal Customers
18096,2011-11-28 12:44:00,11,1,911.15,5,3,3,533,11,Loyal Customers
18101,2011-11-28 13:37:00,11,1,223.65,5,1,1,511,7,New Customers
17031,2011-11-28 10:23:00,11,1,380.35,5,2,2,522,9,New Customers
17299,2011-11-28 12:01:00,11,1,669.11,5,3,3,533,11,Loyal Customers
15721,2011-11-28 12:14:00,11,1,507.08,5,3,3,533,11,Loyal Customers
13266,2011-11-28 14:39:00,11,1,3834.26,5,5,5,555,15,Champions
17929,2011-11-28 16:01:00,11,1,843.00,5,3,3,533,11,Loyal Customers
17188,2011-11-28 13:53:00,11,1,2474.23,5,5,5,555,15,Champions
13950,2011-11-28 14:44:00,11,1,745.06,5,3,3,533,11,Loyal Customers
13081,2011-11-28 10:54:00,11,1,28337.38,5,5,5,555,15,Champions
13844,2011-11-28 13:21:00,11,1,361.62,5,2,2,522,9,New Customers
12479,2011-11-28 13:26:00,11,1,527.20,5,3,3,533,11,Loyal Customers
14901,2011-11-28 17:09:00,11,1,1421.29,5,4,4,544,13,Champions
17651,2011-11-28 10:29:00,11,1,3945.00,5,5,5,555,15,Champions
14511,2011-11-28 17:05:00,11,1,1314.81,5,4,4,544,13,Champions
15838,2011-11-28 14:00:00,11,1,33643.08,5,5,5,555,15,Champions
17806,2011-11-28 14:12:00,11,1,546.04,5,3,3,533,11,Loyal Customers
17359,2011-11-28 14:37:00,11,1,127.86,5,1,1,511,7,New Customers
13004,2011-11-28 11:27:00,11,1,5655.91,5,5,5,555,15,Champions
14704,2011-11-28 12:51:00,11,1,1546.91,5,4,4,544,13,Champions
17019,2011-11-28 13:06:00,11,1,1272.61,5,4,4,544,13,Champions
13418,2011-11-28 10:23:00,11,1,6127.43,5,5,5,555,15,Champions
17419,2011-11-28 13:47:00,11,1,4226.57,5,5,5,555,15,Champions
18041,2011-11-28 11:39:00,11,1,4183.39,5,5,5,555,15,Champions
15571,2011-11-28 10:02:00,11,1,650.43,5,3,3,533,11,Loyal Customers
17523,2011-11-28 13:20:00,11,1,652.74,5,3,3,533,11,Loyal Customers
17379,2011-11-28 13:56:00,11,1,404.66,5,2,2,522,9,New Customers
16094,2011-11-28 12:45:00,11,1,1078.23,5,4,4,544,13,Champions
14470,2011-11-28 10:31:00,11,1,461.19,5,2,2,522,9,New Customers
16800,2011-11-28 14:06:00,11,1,1201.49,5,4,4,544,13,Champions
18229,2011-11-28 09:48:00,11,1,7276.90,5,5,5,555,15,Champions
17924,2011-11-28 09:11:00,11,1,2962.50,5,5,5,555,15,Champions
16744,2011-11-28 13:06:00,11,1,1304.76,5,4,4,544,13,Champions
16364,2011-11-28 11:27:00,11,1,707.04,5,3,3,533,11,Loyal Customers
13590,2011-11-28 12:54:00,11,1,1981.92,5,4,4,544,13,Champions
13496,2011-11-29 10:58:00,10,1,653.33,5,3,3,533,11,Loyal Customers
13429,2011-11-29 09:10:00,10,1,1006.80,5,4,4,544,13,Champions
14836,2011-11-29 16:45:00,10,1,102.45,5,1,1,511,7,New Customers
14419,2011-11-29 11:22:00,10,1,1058.06,5,4,4,544,13,Champions
15197,2011-11-29 10:00:00,10,1,1079.61,5,4,4,544,13,Champions
13467,2011-11-29 10:01:00,10,1,1083.71,5,4,4,544,13,Champions
14824,2011-11-29 14:20:00,10,1,1127.71,5,4,4,544,13,Champions
14723,2011-11-29 15:23:00,10,1,1158.30,5,4,4,544,13,Champions
15239,2011-11-29 14:14:00,10,1,780.59,5,3,3,533,11,Loyal Customers
13211,2011-11-29 14:43:00,10,1,1197.42,5,4,4,544,13,Champions
12464,2011-11-29 13:33:00,10,1,1212.05,5,4,4,544,13,Champions
14550,2011-11-29 12:12:00,10,1,765.62,5,3,3,533,11,Loyal Customers
17466,2011-11-29 13:15:00,10,1,763.28,5,3,3,533,11,Loyal Customers
13147,2011-11-29 13:59:00,10,1,712.80,5,3,3,533,11,Loyal Customers
14785,2011-11-29 13:21:00,10,1,77.40,5,1,1,511,7,New Customers
14088,2011-11-29 16:16:00,10,1,50491.81,5,5,5,555,15,Champions
15297,2011-11-29 16:32:00,10,1,641.94,5,3,3,533,11,Loyal Customers
14321,2011-11-29 09:47:00,10,1,1530.75,5,4,4,544,13,Champions
12654,2011-11-29 10:10:00,10,1,601.98,5,3,3,533,11,Loyal Customers
14349,2011-11-29 15:39:00,10,1,133.50,5,1,1,511,7,New Customers
16992,2011-11-29 11:50:00,10,1,1614.31,5,4,4,544,13,Champions
17101,2011-11-29 13:57:00,10,1,1621.73,5,4,4,544,13,Champions
17468,2011-11-29 15:33:00,10,1,137.00,5,1,1,511,7,New Customers
16775,2011-11-29 15:22:00,10,1,1695.66,5,4,4,544,13,Champions
16852,2011-11-29 13:22:00,10,1,144.91,5,1,1,511,7,New Customers
13928,2011-11-29 10:33:00,10,1,464.57,5,2,2,522,9,New Customers
12375,2011-11-29 10:36:00,10,1,457.50,5,2,2,522,9,New Customers
14173,2011-11-29 11:54:00,10,1,450.84,5,2,2,522,9,New Customers
14209,2011-11-29 10:18:00,10,1,2073.43,5,5,5,555,15,Champions
15206,2011-11-29 13:41:00,10,1,420.30,5,2,2,522,9,New Customers
16782,2011-11-29 13:20:00,10,1,2279.90,5,5,5,555,15,Champions
15755,2011-11-29 14:57:00,10,1,2364.25,5,5,5,555,15,Champions
14554,2011-11-29 16:44:00,10,1,2381.04,5,5,5,555,15,Champions
17711,2011-11-29 11:40:00,10,1,385.10,5,2,2,522,9,New Customers
13657,2011-11-29 12:32:00,10,1,382.14,5,2,2,522,9,New Customers
15089,2011-11-29 16:31:00,10,1,2420.84,5,5,5,555,15,Champions
17772,2011-11-29 11:05:00,10,1,182.77,5,1,1,511,7,New Customers
17682,2011-11-29 15:59:00,10,1,2474.33,5,5,5,555,15,Champions
14701,2011-11-29 12:38:00,10,1,2549.37,5,5,5,555,15,Champions
14408,2011-11-29 11:41:00,10,1,2606.53,5,5,5,555,15,Champions
17655,2011-11-29 11:34:00,10,1,2638.94,5,5,5,555,15,Champions
13883,2011-11-29 10:45:00,10,1,2674.48,5,5,5,555,15,Champions
14125,2011-11-29 12:47:00,10,1,2740.43,5,5,5,555,15,Champions
14711,2011-11-29 14:58:00,10,1,2868.80,5,5,5,555,15,Champions
12670,2011-11-29 15:23:00,10,1,2996.05,5,5,5,555,15,Champions
13068,2011-11-29 15:00:00,10,1,344.00,5,2,2,522,9,New Customers
15619,2011-11-29 08:14:00,10,1,336.40,5,2,2,522,9,New Customers
14388,2011-11-29 13:32:00,10,1,3212.84,5,5,5,555,15,Champions
16818,2011-11-29 10:41:00,10,1,3349.57,5,5,5,555,15,Champions
13198,2011-11-29 15:17:00,10,1,3401.24,5,5,5,555,15,Champions
13014,2011-11-29 12:27:00,10,1,3466.28,5,5,5,555,15,Champions
14601,2011-11-29 09:48:00,10,1,213.96,5,1,1,511,7,New Customers
13137,2011-11-29 12:09:00,10,1,3650.41,5,5,5,555,15,Champions
13428,2011-11-29 14:20:00,10,1,218.47,5,1,1,511,7,New Customers
16168,2011-11-29 12:45:00,10,1,3787.60,5,5,5,555,15,Champions
15790,2011-11-29 14:53:00,10,1,220.85,5,1,1,511,7,New Customers
13999,2011-11-29 13:40:00,10,1,3901.81,5,5,5,555,15,Champions
12727,2011-11-29 11:46:00,10,1,3980.70,5,5,5,555,15,Champions
16549,2011-11-29 15:06:00,10,1,4154.64,5,5,5,555,15,Champions
15148,2011-11-29 08:21:00,10,1,301.29,5,2,2,522,9,New Customers
16479,2011-11-29 13:40:00,10,1,300.83,5,2,2,522,9,New Customers
12627,2011-11-29 12:07:00,10,1,4478.53,5,5,5,555,15,Champions
14390,2011-11-29 13:49:00,10,1,4652.82,5,5,5,555,15,Champions
14180,2011-11-29 10:56:00,10,1,4748.52,5,5,5,555,15,Champions
18118,2011-11-29 11:32:00,10,1,5653.82,5,5,5,555,15,Champions
15218,2011-11-29 11:48:00,10,1,5756.89,5,5,5,555,15,Champions
13576,2011-11-29 15:34:00,10,1,6717.34,5,5,5,555,15,Champions
12798,2011-11-29 15:52:00,10,1,6977.04,5,5,5,555,15,Champions
14961,2011-11-29 09:42:00,10,1,7044.68,5,5,5,555,15,Champions
14452,2011-11-29 12:06:00,10,1,264.44,5,2,2,522,9,New Customers
17306,2011-11-29 12:14:00,10,1,8631.31,5,5,5,555,15,Champions
12451,2011-11-29 08:40:00,10,1,9035.52,5,5,5,555,15,Champions
14667,2011-11-29 11:30:00,10,1,9241.20,5,5,5,555,15,Champions
15615,2011-11-29 14:42:00,10,1,10399.74,5,5,5,555,15,Champions
15783,2011-11-29 09:50:00,10,1,246.30,5,1,1,511,7,New Customers
14866,2011-11-29 11:45:00,10,1,14389.90,5,5,5,555,15,Champions
13349,2011-11-29 08:07:00,10,1,247.32,5,1,1,511,7,New Customers
17288,2011-11-30 16:09:00,9,1,1419.73,5,4,4,544,13,Champions
14258,2011-11-30 15:27:00,9,1,12669.98,5,5,5,555,15,Champions
15414,2011-11-30 09:50:00,9,1,774.90,5,3,3,533,11,Loyal Customers
15544,2011-11-30 16:43:00,9,1,3546.71,5,5,5,555,15,Champions
18241,2011-11-30 12:10:00,9,1,2073.09,5,5,5,555,15,Champions
12598,2011-11-30 12:18:00,9,1,3023.08,5,5,5,555,15,Champions
12787,2011-11-30 08:44:00,9,1,463.66,5,2,2,522,9,New Customers
16062,2011-11-30 12:15:00,9,1,1153.62,5,4,4,544,13,Champions
17502,2011-11-30 13:13:00,9,1,689.10,5,3,3,533,11,Loyal Customers
12966,2011-11-30 12:38:00,9,1,160.18,5,1,1,511,7,New Customers
12528,2011-11-30 14:40:00,9,1,1933.48,5,4,4,544,13,Champions
15444,2011-11-30 17:37:00,9,1,1418.26,5,4,4,544,13,Champions
18230,2011-11-30 13:22:00,9,1,2810.20,5,5,5,555,15,Champions
14540,2011-11-30 10:15:00,9,1,996.26,5,4,4,544,13,Champions
14963,2011-11-30 12:16:00,9,1,1487.80,5,4,4,544,13,Champions
15782,2011-11-30 10:49:00,9,1,2614.74,5,5,5,555,15,Champions
18158,2011-11-30 16:19:00,9,1,453.40,5,2,2,522,9,New Customers
12957,2011-11-30 09:53:00,9,1,4017.54,5,5,5,555,15,Champions
14432,2011-11-30 08:04:00,9,1,2255.51,5,5,5,555,15,Champions
16361,2011-11-30 12:32:00,9,1,896.66,5,3,3,533,11,Loyal Customers
13203,2011-11-30 10:45:00,9,1,869.46,5,3,3,533,11,Loyal Customers
16657,2011-11-30 11:48:00,9,1,933.62,5,3,3,533,11,Loyal Customers
17736,2011-11-30 15:36:00,9,1,377.44,5,2,2,522,9,New Customers
15712,2011-11-30 14:09:00,9,1,1072.36,5,4,4,544,13,Champions
15251,2011-11-30 15:02:00,9,1,10484.99,5,5,5,555,15,Champions
13658,2011-11-30 10:13:00,9,1,2639.17,5,5,5,555,15,Champions
14005,2011-11-30 12:41:00,9,1,2874.72,5,5,5,555,15,Champions
14062,2011-11-30 10:04:00,9,1,10464.85,5,5,5,555,15,Champions
16241,2011-11-30 11:08:00,9,1,2607.87,5,5,5,555,15,Champions
16915,2011-11-30 16:39:00,9,1,621.68,5,3,3,533,11,Loyal Customers
13647,2011-11-30 12:00:00,9,1,1678.12,5,4,4,544,13,Champions
15680,2011-11-30 13:46:00,9,1,1333.68,5,4,4,544,13,Champions
14618,2011-11-30 13:45:00,9,1,553.44,5,3,3,533,11,Loyal Customers
17911,2011-11-30 14:52:00,9,1,366.23,5,2,2,522,9,New Customers
12784,2011-11-30 15:38:00,9,1,574.42,5,3,3,533,11,Loyal Customers
16295,2011-11-30 08:17:00,9,1,1328.55,5,4,4,544,13,Champions
